CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUCTURE,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,PUB_SCH,SEP_SCH,PUBSEP_SCH,OTHER_SCH,UNKNWN_SCH,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,OTHER_CNT,OTHER_0_4,OTHER_5_14,OTHER_15_19,OTHER_20_24,OTHER_25_34,OTHER_35_44,OTHER_45_54,OTHER_55_64,OTHER_65_74,OTHER_75
Residential,1,WHI,WHITEHORN,NORTHEAST,BUILT-OUT,1960s/1970s,2019,,12019,3937,966,0,0,2501,0,0,2289,428,202,125,891,2535,662,1,61,117,0,560,0,0,0,1,0,0,0,0,61,45,76,0,0,0,4,391,45,905,80,1,82,0,637,388,2039,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,177,0,0,0,0,110,60,296,6,0,0,1,2483,1963,8523,39,1,2,1,537,975,708,1100,362,6216,5769,361,881,401,432,942,1002,786,665,511,235,295,753,394,365,823,922,673,678,542,324,656,1634,795,797,1765,1924,1459,1343,1053,559,0,0,0,0,0,0,0,0,0,0,0
Residential,1,MPK,MARLBOROUGH PARK,NORTHEAST,BUILT-OUT,1960s/1970s,2019,,8523,3143,708,0,0,2034,0,0,1694,589,167,87,605,2056,75,0,59,630,0,323,0,0,0,0,0,0,0,0,54,33,76,5,0,0,1,215,15,432,81,0,25,0,64,34,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,382,1722,35,0,0,1,2008,1570,6143,39,0,1,0,525,902,646,655,201,4387,4113,279,604,247,269,570,711,612,589,335,171,274,516,218,243,531,713,541,528,371,178,553,1120,465,512,1107,1424,1153,1117,706,349,6,0,0,0,0,6,0,0,0,0,0
Residual Sub Area,4,10D,10D,NORTHEAST,N/A,OTHER,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,ABB,ABBEYDALE,NORTHEAST,BUILT-OUT,2000s,2019,,5957,2069,482,0,0,1356,0,0,1011,442,137,73,406,1418,290,0,0,230,0,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,0,149,30,0,19,0,279,196,848,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,225,96,732,5,0,0,0,1388,1064,4211,23,0,0,1,271,613,421,538,129,3056,2895,191,527,193,185,407,503,399,397,187,67,175,419,168,148,428,501,393,395,204,64,366,946,361,333,835,1004,792,792,391,131,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,MCI,MCCALL,NORTHEAST,N/A,EMPLOYMENT,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,TAR,TARADALE,NORTHEAST,DEVELOPING,2000s,2019,,19026,5272,1742,0,0,3135,0,0,2456,664,219,211,1721,3310,212,0,390,438,0,921,0,0,1,0,0,0,0,0,366,136,1050,24,0,0,1,777,241,2494,79,1,59,0,210,157,785,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,417,283,1365,18,0,0,0,3159,2318,13328,45,4,94,1,342,947,831,2008,798,9914,9088,716,1832,679,794,1586,1736,1189,798,436,148,613,1460,593,601,1525,1794,1089,831,435,147,1329,3298,1272,1395,3117,3530,2278,1629,871,295,12,0,6,0,0,6,0,0,0,0,0
Residential,1,RSN,REDSTONE,NORTHEAST,DEVELOPING,BUILDING OUT,2019,,5848,1828,629,0,0,1373,0,0,877,206,77,74,593,1040,274,2,0,486,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,16,66,0,0,0,0,222,214,819,2,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,252,0,0,0,3,308,266,858,36,139,0,1,910,877,3849,38,91,0,1,59,236,339,640,190,2941,2883,283,469,198,142,505,651,279,213,179,22,228,392,169,130,593,617,264,235,230,25,511,861,367,272,1098,1268,543,448,409,47,0,0,0,0,0,0,0,0,0,0,0
Residential,1,FAL,FALCONRIDGE,NORTHEAST,BUILT-OUT,1980s/1990s,2019,,10653,3565,1123,0,0,1813,0,0,1630,568,219,97,1048,1862,544,1,212,597,0,347,2,0,0,0,0,0,0,0,201,15,507,11,0,0,0,246,36,572,77,0,24,0,523,243,1724,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,569,280,1843,28,0,0,2,1783,1239,6003,66,2,3,2,435,883,675,1055,268,5493,5147,437,897,365,381,853,956,662,556,306,80,410,822,306,313,926,858,588,526,303,95,847,1719,671,694,1779,1814,1250,1082,609,175,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,MER,MERIDIAN,NORTHEAST,N/A,EMPLOYMENT,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,SKR,SKYVIEW RANCH,NORTHEAST,DEVELOPING,2000s,2019,,11707,4175,1369,0,0,2636,0,0,1626,630,210,134,1571,1439,230,16,1965,464,0,59,0,0,0,2,0,0,0,5,1676,751,3622,126,158,0,0,53,8,119,4,0,2,0,225,186,718,5,0,0,0,0,0,0,0,0,0,0,15,12,30,0,0,0,0,1,0,333,0,1,0,1,400,343,1070,20,43,0,1,1417,1336,5815,20,0,0,2,592,1185,702,1055,248,5731,5737,531,832,245,313,1317,1185,564,405,228,111,490,737,229,300,1425,1179,478,465,280,154,1021,1620,474,622,2812,2451,1053,870,508,265,228,0,51,0,9,70,87,11,0,0,0
Residential,1,CAS,CASTLERIDGE,NORTHEAST,BUILT-OUT,1980s/1990s,2019,,6127,1979,469,0,0,1201,0,0,1005,253,75,168,478,1458,227,0,119,0,0,175,0,0,0,0,0,0,0,0,116,0,226,0,0,2,0,96,7,231,29,0,50,0,223,124,727,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,1070,4943,36,0,2,0,206,487,393,571,185,3117,2928,171,484,217,248,499,540,379,317,202,60,186,413,176,235,455,537,336,305,201,84,357,909,393,483,972,1101,726,622,403,144,65,0,12,0,0,18,24,11,0,0,0
Industrial,2,SRI,SADDLE RIDGE INDUSTRIAL,NORTHEAST,N/A,EMPLOYMENT,2019,,25,15,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,SAD,SADDLE RIDGE,NORTHEAST,DEVELOPING,2000s,2019,,22321,6266,2244,0,0,4092,0,0,3333,708,221,228,1772,4035,334,2,720,410,1,764,0,0,0,0,0,0,0,4,656,298,1678,60,0,0,0,547,160,1674,170,0,42,0,265,235,1068,12,57,0,0,1,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,291,191,1007,91,27,1,0,3814,3208,16884,104,108,3,0,340,895,1000,2319,1016,11203,11078,816,1958,777,841,1998,1966,1332,814,509,192,802,1802,750,792,2033,2055,1153,871,624,196,1618,3767,1533,1633,4040,4021,2485,1685,1133,388,22,0,7,6,0,9,0,0,0,0,0
Residential,1,MRL,MARLBOROUGH,NORTHEAST,BUILT-OUT,1960s/1970s,2019,,9162,3312,795,0,0,1878,0,0,1529,625,199,79,879,2252,126,0,378,205,0,351,0,0,0,0,0,0,0,1,362,0,939,15,0,0,1,261,26,604,78,0,8,0,124,77,399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,101,518,8,0,2,1,2192,1674,6702,50,0,2,0,537,1052,585,723,233,4806,4335,323,587,217,284,719,848,643,554,376,255,287,519,215,248,668,695,551,472,430,250,610,1106,432,532,1387,1543,1194,1026,806,505,0,0,0,0,0,0,0,0,0,0,0
Residential,1,PIN,PINERIDGE,NORTHEAST,BUILT-OUT,1960s/1970s,2019,,10022,3912,911,0,0,2221,0,0,1993,624,173,129,993,1732,596,0,773,631,0,179,0,0,1,0,0,0,0,0,742,148,1240,29,0,1,3,127,0,288,40,0,8,0,566,389,1633,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,596,314,1710,31,0,0,3,1683,1370,5151,36,0,0,1,906,1187,615,781,224,5024,4973,337,740,252,311,683,803,618,622,453,205,347,628,278,263,699,727,593,664,491,283,684,1375,530,574,1382,1530,1211,1286,944,488,7,0,7,0,0,0,0,0,0,0,0
Industrial,2,MLI,MAYLAND,NORTHEAST,N/A,EMPLOYMENT,2019,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,CSC,CITYSCAPE,NORTHEAST,DEVELOPING,BUILDING OUT,2019,,3104,970,403,0,0,706,0,0,462,75,37,46,350,695,14,0,1,260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230,199,711,3,26,0,0,586,507,2379,4,101,4,0,42,137,192,336,112,1551,1548,183,261,90,86,295,328,165,79,48,16,147,262,90,84,322,325,151,99,50,18,330,523,180,170,617,653,316,178,98,34,0,0,0,0,0,0,0,0,0,0,0
Residential,1,MAL,MAYLAND HEIGHTS,NORTHEAST,BUILT-OUT,1960s/1970s,2019,,5961,2783,484,0,0,1325,0,0,1296,397,124,94,871,1292,328,21,622,284,0,234,0,0,1,0,0,1,0,2,596,157,1058,21,0,0,3,205,27,343,14,0,9,0,314,125,734,13,0,0,0,0,0,0,0,0,0,0,21,0,58,0,0,0,0,0,0,0,2,0,0,0,272,18,752,12,0,0,2,1255,998,3016,27,0,1,2,824,1007,424,357,47,2992,2960,197,316,106,201,492,506,394,417,208,155,186,294,102,159,547,437,342,427,219,247,383,610,208,360,1039,943,736,844,427,402,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,HOR,HORIZON,NORTHEAST,N/A,EMPLOYMENT,2019,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,CIA,CALGARY INTERNATIONAL AIRPORT,NORTHEAST,N/A,OTHER,2019,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,RUN,RUNDLE,NORTHEAST,BUILT-OUT,1960s/1970s,2019,,11688,3834,1024,0,0,2171,0,0,1848,646,236,109,995,2218,174,0,0,1111,0,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,13,557,52,0,35,0,170,117,417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1068,322,3315,34,1,1,1,2176,1719,7394,32,1,0,1,509,1057,712,1012,359,5975,5696,402,826,413,406,854,1013,720,655,470,216,398,789,327,457,872,867,650,633,487,216,800,1615,740,863,1726,1888,1370,1288,957,432,8,0,0,0,0,0,8,0,0,0,0
Industrial,2,SAW,SOUTH AIRWAYS,NORTHEAST,N/A,EMPLOYMENT,2019,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,PEG,PEGASUS,NORTHEAST,N/A,EMPLOYMENT,2019,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,05F,05F,NORTHEAST,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,HSD,HOMESTEAD,NORTHEAST,DEVELOPING,BUILDING OUT,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,05G,05G,NORTHEAST,N/A,OTHER,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,MRT,MARTINDALE,NORTHEAST,BUILT-OUT,1980s/1990s,2019,,14245,4270,1098,0,0,2679,0,0,2176,343,122,82,1547,3553,52,0,0,166,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426,94,1171,59,0,13,0,50,15,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,131,372,1,18,0,1,3467,2439,12563,74,1,1,0,266,1085,807,1506,425,7479,6721,484,1205,482,574,1181,1339,1023,710,395,86,378,895,380,429,1000,1451,962,721,398,107,862,2108,862,1011,2189,2798,1985,1438,793,193,39,0,8,0,8,8,8,0,7,0,0
Residential,1,VIS,VISTA HEIGHTS,NORTHEAST,BUILT-OUT,1960s/1970s,2019,,2370,851,240,0,0,382,0,0,467,110,42,35,197,380,20,0,41,371,0,36,0,0,0,0,0,3,0,0,40,0,90,1,0,0,0,23,0,33,12,0,0,0,19,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,353,86,1214,16,0,0,0,372,296,980,6,0,0,3,126,268,158,199,56,1185,1183,106,235,63,52,140,187,155,151,63,33,103,212,58,62,189,195,122,122,74,46,209,447,121,114,329,382,277,273,137,79,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,ST3,STONEY 3,NORTHEAST,N/A,EMPLOYMENT,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,05E,05E,NORTHEAST,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,05D,05D,NORTHEAST,N/A,OTHER,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,10E,10E,NORTHEAST,N/A,OTHER,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,ST4,STONEY 4,NORTHEAST,N/A,EMPLOYMENT,2019,,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,NAW,NORTH AIRWAYS,NORTHEAST,N/A,EMPLOYMENT,2019,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,SKE,SKYLINE EAST,NORTHEAST,N/A,EMPLOYMENT,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,COR,CORAL SPRINGS,NORTHEAST,BUILT-OUT,2000s,2019,,5801,1592,328,0,0,1300,0,0,735,253,157,152,295,1438,1,0,0,36,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,175,34,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,79,3,0,0,0,1407,1277,5544,15,1,0,0,75,296,289,615,231,2959,2831,135,361,208,247,421,385,359,443,266,134,114,324,176,173,386,410,402,440,277,129,249,685,384,420,807,795,761,883,543,263,0,0,0,0,0,0,0,0,0,0,0
Residential,1,MOR,MONTEREY PARK,NORTHEAST,BUILT-OUT,2000s,2019,,10372,3197,682,0,0,2484,0,0,1538,505,134,83,936,2467,24,0,156,138,301,109,1,0,0,1,0,0,0,0,149,81,302,6,0,0,0,73,24,220,36,0,0,0,23,18,74,1,0,0,0,284,279,497,15,0,0,0,0,0,0,0,0,0,0,2,0,105,0,0,0,0,131,61,379,7,0,0,0,2418,2021,8791,41,2,0,2,342,846,564,1019,307,5177,5174,306,619,334,365,624,712,682,793,493,249,222,591,341,385,582,736,716,797,520,284,528,1210,675,750,1206,1448,1398,1590,1013,533,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,SUN,SUNRIDGE,NORTHEAST,N/A,EMPLOYMENT,2019,,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,SGL,STONEGATE LANDING,NORTHEAST,N/A,EMPLOYMENT,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,FRA,FRANKLIN,NORTHEAST,N/A,EMPLOYMENT,2019,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
